index	#1 Label	#2 String	#2 String
1008	2	#BREAKING Báo cáo của phương tiện truyền thông Đức Đồng phi công của Germanwings có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/9AsVPxukV8|||||Buồn @USATODAY|||||@BigSteveShow @USATODAY Và những lúc buồn cô đơn, nhưng cái máy này là một ngoại lệ, tin tôi đi: D|||||@USATODAY St.Lưu ý: Khó khăn hơn về tâm lý học và việc thay đổi cabindoor-electronik là cần thiết ngay lập tức!|||||“@USATODAY: #BREAKING Báo cáo của phương tiện truyền thông Đức Đồng phi công của Germanwings đã có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/MRATjQOHwA”|||||“@USATODAY: #BREAKING Báo cáo của phương tiện truyền thông Đức Đồng phi công của Germanwings đã có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/WCI0JlL7lY[#flight9525 #German|||||@USATODAY không chết tiệt|||||RT “@USATODAY: #BREAKING Báo cáo của phương tiện truyền thông Đức # Đồng phi công của Germanwings có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/swcYMECS51[#GermanWingsCrash|||||“@USATODAY: #BREAKING Báo cáo của phương tiện truyền thông Đức Đồng phi công của Germanwings có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/1JHG2yeiXz” @LUPITAMARTINEZA|||||#BREAKING Báo cáo của phương tiện truyền thông Đức cho biết đồng phi công của Germanwings đã có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/v9gT8shDkK @USATODAY|||||Sức khỏe tâm thần / bệnh tật là một vấn đề rất nghiêm trọng "@USATODAY: Đồng phi công #Germanwings đã có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/C8yyJvMx49”|||||@Phil_Buck @SarahFortnerWx @USATODAY Chúng tôi cần đảm bảo rằng mọi người đều được trợ giúp! Kết quả là tôi đã suýt tự kết liễu mình khi còn trẻ ...|||||“@USATODAY: #BREAKING Báo cáo của phương tiện truyền thông Đức Đồng phi công của Germanwings đã có 'giai đoạn trầm cảm nghiêm trọng' http://t.co/MqxiLuq6xa” Nói ít nhiều?
1009	0	Cảm ơn Chúa, anh ấy không phải là người Hồi giáo! Nếu không, thế giới sẽ trở thành cơn thịnh nộ của người Hồi giáo bây giờ #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W|||||@zulazry Đừng lo lắng ... phương tiện truyền thông phương Tây sẽ cố gắng tìm hiểu xem liệu con dâu của ông bà đỡ đầu có phải là người Yemen hay không.|||||@saadbjohan Hahaha|||||@saadbjohan Kiểm tra tweet cuối cùng của tôi anh bạn. Có vẻ như phi công là một chuyển đổi gần đây. Đó là nhanh chóng huh.|||||@zulazry  Vì vậy, ... mối liên hệ Hồi giáo là với chính người đàn ông bất hạnh, hoặc có vẻ như vậy. Họ đã không lãng phí thời gian để lấy cái đó ra.|||||@saadbjohan Orang melayu kata "Masin mulut" haha|||||@zulazry @saadbjohan hay rằng anh ấy có một người bạn đạo Hồi 😂😂 điều này thật đáng buồn|||||@zulazry Nó đã cho đến khi họ thấy rất khó để trói một Andreas vào một madras.|||||@zulazry họ không cần điều đó để ghét chúng tôi. Tôi hiểu và tôi chưa bao giờ làm tổn thương ai|||||@zulazry họ đang nói rằng anh ấy đã chuyển đổi thành đạo Hồi|||||@zulazry Chỉ khi Hồi giáo ngừng khuyến khích giết người theo đạo Cơ đốc & amp; Do Thái mà thế giới sẽ ngừng chỉ trích Hồi giáo.
1010	0	Tất cả các bằng chứng cho thấy phi công phụ của máy Airbus trong kỳ nghỉ 6 tháng của anh ta trong quá trình đào tạo phi công ở Germanwings, đã cải sang đạo Hồi|||||@slone Sau đó, đáng ngạc nhiên được chuyển đổi thành "cứt chó" giữa chừng!|||||@slone Tôi đã nói anh ấy là người Hồi giáo ngay khi họ nói chiếc máy bay Germanwing bị rơi. Nó rất rõ ràng nữa với khủng bố.|||||@slone Cite?|||||LINK: http://t.co/nX2CXzgiJr nằm trong một số tweet khác. Không thể phù hợp với tất cả! RT @ianslessor @slone|||||@slone @ianslessor Bóp mạnh hơn, nó có thể được thực hiện!|||||@slone Cảm ơn! Tôi nên đã kiểm tra các bài viết khác của bạn. Xin lỗi.|||||@slone @ianslessor WesternCiv cần phải nghe toàn bộ sự thật, bất kể điều gì! Lubitz là một tên khủng bố độc ác theo cách nào đó, lạc đạo hoặc trầm cảm.|||||@slone @sharmila_swamy Điều đó giải thích cho hành vi tàn nhẫn và mong muốn giết người vô tội. Đồ khốn. Để anh ta thối rữa trong địa ngục|||||@slone Knew It!|||||@slone nghe có vẻ nhảm nhí. Rất nhiều người muốn có một liên kết điên rồ với người Hồi giáo hay còn gọi là khủng bố ... thật ngu ngốc|||||@slone https://t.co/uQYRZkH2G2 http://t.co/sSmErpLEEK|||||@slone @SemperFiCop Cho đến nay KHÔNG CÓ SỰ KIỆN. Chỉ là tin đồn|||||@slone tất cả bằng chứng? Đặt tên một từ một nguồn không thiên vị|||||Retweet je dit soort onzin echt serieus? @Slone @Wauwelwok 👀 http://t.co/JSFvZpGnAm|||||@Allochtoons @slone Lijkt inderdaad onzin. Voortschrijdend inzicht ...|||||Het lijkt er niet alleen op het is gewoon onzin. Als "verward", "gek", "depressief" trong beeld komt = 't geen' moslim '. @Wauwelwok @slone
1011	0	#Germanwings mới nhất: http://t.co/8tZopIBYLh - #Airbus A320 gặp nạn ở dãy núi Alps của Pháp - Chuyến bay từ Barcelona đến Dusseldorf - 142 hành khách & amp; 6 phi hành đoàn|||||@BBCBreaking https://t.co/u0P5OaRm4k|||||“@BBCBreaking: #Germanwings: - #Airbus A320 gặp nạn ở dãy núi Alps của Pháp - Chuyến bay từ Barcelona đến Dusseldorf - 142 hành khách & amp; 6 phi hành đoàn ”#heartbreak|||||@BBCBreaking|||||@BBBan tin tức kinh hoàng .pray cho người thân của họ|||||@BBBreaking Bi kịch Không chắc bằng cách nào @fhollande có thể chắc chắn rằng không có người sống sót nào mặc dù #germanwings #Lufthansa|||||@woteverchanges @BBCBreaking @fhollande smh một số người không nghĩ trước khi nói|||||@BBCBreaking|||||@BBCBreaking thật buồn, điều gì đã tạo ra nó.|||||@BBCB Đang đưa ra tin tức rất hấp dẫn cho hành khách & amp; gia đình thuyền viên.|||||@BBCBreaking @BBCWorld|||||@BBCBreaking #Germanwings #Airbus Tôi ước chúng ta nghe được những điều tốt nhất từ sự cố đáng buồn này. Những lời cầu nguyện là với các nạn nhân với gia đình của họ.|||||Mảnh vỡ từ vụ tai nạn #Germanwings nằm ở khu vực Barcelonette của dãy Alps, Bộ Nội vụ Pháp cho biết http://t.co/teojxJoBMX|||||@BBCBreaking nặng|||||@BBCBreaking Heart|||||Mảnh vỡ từ vụ tai nạn của #Germanwings nằm ở khu vực Barcelonette của dãy Alps | @BBCBreaking  http://t.co/mgnzKRyk47|||||@BBCBreaking Trên một lưu ý tích cực là có một đường băng ở Barcelonette.|||||@BBBạn được gọi là các chuyên gia nói rằng không có thời gian cho cuộc gọi cứu nạn nhưng radar chuyến bay hiển thị giảm dần trong 10 phút # vụ rơi máy bay|||||@BBCB Thực hiện lời cầu nguyện của tôi tới các gia đình 🙏|||||@BBCBreaking @DimitraCee đã nói với bạn 😲|||||@BBCBVới tấm lòng của chúng tôi ở Nigeria đến với các gia đình nạn nhân, CHÚA sẽ an ủi họ ..|||||@BBCBreaking Thật trớ trêu khi nó bắt nguồn từ Barcelona và bị rơi ở Barcelonette|||||@BBCBreaking RIP|||||@BBCBreaking 🙏🙏🙏 trời ơi 😢|||||@BBCBreaking Airtravel không còn an toàn nữa! Sự cố lặp đi lặp lại.
1012	1	Vụ tai nạn máy bay Airbus A320 của hãng Germanwings: Hai trẻ sơ sinh và 16 trẻ em trong số 150 người thiệt mạng http://t.co/UGlaM0vpoK http://t.co/9yCcn7Hzz8|||||@DailyMirror Trái tim tôi hướng về tất cả những ai đã mất người thân yêu.|||||😥😥😥 “@DailyMirror: Vụ tai nạn máy bay Airbus A320 của Germanwings: Hai trẻ sơ sinh và 16 trẻ em trong số 150 người thiệt mạng http://t.co/bQPToKxM94”|||||@DailyMirror #RIP 😔🌹
1013	0	Cập nhật mới nhất từ @germanwings - hiện cho biết 144 hành khách và sáu phi hành đoàn, vì vậy 150 người trên chiếc A320 bị rơi http://t.co/uj1VdJyW5s
1014	1	Tổng thống Pháp: Không ai sống sót trong vụ tai nạn của Germanwings http://t.co/ZCVYX4B1lQ|||||@HuffingtonPost BRAHMINOLGY - CHA CỦA CẢI CÁCH HIỆN ĐẠI BRAHMANISM LÀ SRI RODDAM ANANDA VASISTA|||||“@HuffingtonPost: Tổng thống Pháp: Không có ai sống sót trong vụ tai nạn của Germanwings http://t.co/COUgWoJx3c” Thật buồn. Lời cầu nguyện cho gia đình & amp; bạn|||||Quả thật là kinh khủng. "@HuffingtonPost: Tổng thống Pháp: Không có người nào sống sót trong vụ tai nạn của Germanwings http://t.co/QmX7RX4A3y”|||||Oh SHIT! Không lập lại! “@HuffingtonPost: Tổng thống Pháp: Không có người nào sống sót trong vụ tai nạn của Germanwings http://t.co/TKdVSHR7Xv”|||||@HuffingtonPost @AmberRajen tin khủng khiếp|||||“@HuffingtonPost: Tổng thống Pháp: Không có người nào sống sót trong vụ tai nạn của Germanwings http://t.co/116KiUj8Xk”. Rất buồn 😢
1015	1	Các quan chức Pháp xác nhận rằng tôi / d của phi công phụ của #Germanwings là Andreas Lubitz. Được cho là 28 y / o. Hình ở đây. http://t.co/bEKvhEACa1|||||@Tburgeswatson @ FchampeyF24 Xin chào, bạn đang thắc mắc liệu NDTV có thể sử dụng hình ảnh này không? lịch sự với kênh của bạn|||||@ratanb @ FchampeyF24 hình ảnh đến từ Wall Street Journal & amp; Tin tức ABC. Cần phải kiểm tra với họ.
1016	1	Một phi công đã bị khóa ngoài buồng lái trước khi chuyến bay # 4U9525 của #Germanwings gặp sự cố, giết chết 150 người: http://t.co/A7THsq3ea8
1017	2	Máy bay gặp nạn có vẻ là chuyến bay 9525 của hãng hàng không Germanwings (Mã hàng không 4U hoặc GWI), Barcelona đến Dusseldorf. # 4U9525 http://t.co/TIZc1N1ZrK|||||RT @NYCA Độ lệch: Máy bay gặp nạn có vẻ là của Germanwings (Mã hãng hàng không 4U hoặc GWI) chuyến bay 9525, Barcelona đến Dusseldorf. # 4U9525|||||Tin tức khủng khiếp @NYCAlation.|||||@NYCAfining tweet đầu tiên và duy nhất mà tôi đã thấy tham chiếu đến mã định danh ICAO http://t.co/CsYdDzJtnE|||||@NYCA precision http://t.co/83ghI9xHbi "Ich dachte es wären wie so oft hier Kampfjets
1018	1	Thủ tướng Pháp cho biết máy bay Germanwings # A320 bị rơi ở miền nam nước Pháp. Sớm hơn. http://t.co/cBKN5dN40H|||||@WSJeurope @rezel RIP
1019	0	Những lời cuối cùng từ cuộc gọi cứu nạn A320 của #Germanwings là "khẩn cấp, khẩn cấp", nhà chức trách cho biết. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj
1020	0	# sự cố máy bay Airbus A320 gặp nạn ở miền nam nước Pháp với 148 người trên máy bay #Germanwings http://t.co/suRCtXRGsU|||||“@Euronews: # máy bay Airbus A320 bị rơi ở miền nam nước Pháp với 148 người trên máy bay #Germanwings http://t.co/FUnGiA9iD1 ”|||||URGENTE  “@Euronews: # máy bay Airbus A320 bị rơi ở miền nam nước Pháp với 148 người trên máy bay #Germanwings http://t.co/uNGzkXrNf5 ”|||||@euronews ĐỘT PHÁ - Máy bay Germanwings rơi ở Pháp, có tới 150 người được cho là đã thiệt mạng http://t.co/HWyOPGobie|||||@euronews ĐỘT PHÁ - Máy bay Germanwings rơi ở Pháp, có tới 150 người được cho là đã thiệt mạng http://t.co/HWyOPGobie
1021	0	BREAKING: Trang web truyền thông của Đức cho biết Germanwings Co-Pilot là người Hồi giáo chuyển đổi http://t.co/bTKvcLMN60 qua @anyclinic|||||@RWSurferGirl @anyclinic mắc bệnh tâm thần và một bạn gái Hồi giáo và bây giờ người ta phát hiện ra anh ấy là một người theo đạo Hồi trong khi|||||@RWSurferGirl @anyclinic Tôi đặt câu hỏi về sự liên quan đến tôn giáo và sự ổn định tinh thần, Đây có phải là một tuyên bố của chủ nghĩa cấp tiến không?|||||@MrJamieD @RWSurferGirl @anyclinic, bạn không thể sain và chặt đầu được|||||@MrJamieD @RWSurferGirl Tôi thấy tuyên bố tự tử là vô nghĩa với tiết lộ này.|||||@RWSurferGirl @anyclinic Tôi đã thấy một số trang web nhỏ hơn công bố điều tương tự. Tôi đang đợi xác nhận trước khi đăng lại|||||@ JohnnyUtah27 @RWSurferGirl @anyclinic nếu đó là sự thật, sẽ còn lâu nữa họ mới cho viên ngọc nhỏ đó ra!|||||@CedarStArt @RWSurferGirl @anyclinic Hah rất đúng! Theo nghĩa đen, từ đầu tiên nói về vụ tai nạn máy bay "Không phải khủng bố". Thời gian sẽ trả lời|||||@ JohnnyUtah27 @RWSurferGirl @anyclinic như thể họ sẽ biết trong ba mươi giây đầu tiên .....|||||@CedarStArt @RWSurferGirl @anyclinic yup tất cả về việc vẽ tranh tường thuật. Họ làm điều đó tốt.|||||@ JohnnyUtah27 @RWSurferGirl @anyclinic vâng họ làm!|||||@ JohnnyUtah27 @RWSurferGirl Ảnh chụp màn hình trên mạng xã hội của anh ấy kể từ khi bị gỡ xuống là đủ đối với tôi.|||||@RWSurferGirl @anyclinic Đây có phải là một tin tức hợp pháp không? Nó có vẻ đáng ngờ.|||||@SoTrophyHntrs @RWSurferGirl @anyclinic Nó cũng chính đáng như sự trung thực của @ rwsurfergirl.|||||@pbanik @RWSurferGirl @anyclinic Tránh xa tôi ra troll!|||||@SoTrophyHntrs Nếu bạn không thích troll, tại sao bạn lại đọc và / hoặc theo dõi @rwsurfergirl? Một số tweet của cô ấy dựa trên sự thiếu trung thực.|||||@RWSurferGirl @anyclinic điều đó có đúng không, hay điều đó được cho là chỉ để che đậy sự kém cỏi của họ?|||||@RWSurferGirl @anyclinic hóa ra anh chàng không thể giải quyết được việc mất việc, và có lẽ bạn gái của anh ta đã bán phá giá anh ta đã thêm vào vấn đề ..|||||@RWSurferGirl @anyclinic người đàn ông này bị ốm và được phép đi máy bay bác sĩ của anh ta nên đã đề cập điều này với Germanwings hoặc chủ động hơn ..|||||@RWSurferGirl Tôi rất bối rối, tôi vừa mới biết rằng anh ấy đang bị trầm cảm & amp; có ghi chú DRs cáo lỗi anh ấy đi làm @anyclinic|||||@RWSurferGirl @anyclinic dam. Tôi nghĩ anh ấy là người Hồi giáo, không có gì lạ khi anh ấy chán nản|||||@RWSurferGirl @ weekiwachee03 @anyclinic Công bằng cho tất cả những người theo đạo Hồi .... câu chuyện này là một kẻ lừa đảo không có căn cứ từ một nguồn có 154 người theo dõi|||||@ FredSanford13 @RWSurferGirl @anyclinic Một tin đồn tốt phải bắt đầu từ đâu đó.|||||@ weekiwachee03 @RWSurferGirl @anyclinic thật xấu hổ khi một số trang web bảo thủ sẽ xuất bản nó, khiến chúng trông giống như kos hàng ngày|||||@ FredSanford13 @RWSurferGirl @anyclinic Đặc biệt vì hầu hết các bài đăng trên twitter đều là BS, nên không có gì được coi là đương nhiên.|||||@RWSurferGirl @anyclinic có lẽ là vô nghĩa.|||||@RWSurferGirl @anyclinic Không đâu !! 😵
1022	1	Chúng tôi phải xác nhận với niềm tiếc nuối sâu sắc nhất rằng Chuyến bay Germanwings 4U 9525 từ Barcelona đến Düsseldorf đã bị tai nạn do ...|||||@Lufthansa_DE @ThisWeekGermany: '(|||||@Lufthansa_DE @LauraBorras|||||@Lufthansa_DE Rất tiếc cho sự mất mát của tất cả những sinh mạng đó. Xin gửi lời chia buồn sâu sắc nhất tới gia đình.|||||@Lufthansa_DE #pray #Germanwings # 4U9525|||||@Lufthansa_DE xin nhận lời chia buồn của tôi ... tôi biết điều đó. Chúa phù hộ cho tất cả gia đình đó. ..
1023	1	16 học sinh, hai giáo viên có thể đã bị rơi trên chiếc máy bay #Germanwings: Thị trấn Haltern của Đức. http://t.co/XnJBPX64F8|||||@ReutersLive @Reuters 💔💔💔|||||@ReutersLive @Reuters gửi lời chia buồn sâu sắc nhất tới người thân|||||@ReutersLive @Reuters # 4U9525 r.i.p. Tôi là một ngày buồn ......|||||Cơn ác mộng tồi tệ nhất của phụ huynh “@ReutersLive: 16 học sinh, 2 giáo viên có thể đã ở trên chiếc máy bay #Germanwings bị rơi. http://t.co/Q854PfmvUy ”|||||@ReutersLive @ luvntwilight09 Ồ không! thật là một bi kịch.|||||@Cyncabc ... vâng ... đau lòng quá ...
1024	0	Đồng phi công lái chiếc Airbus của Germanwings đã cải đạo sang đạo Hồi - http://t.co/7MHPhG5aIR #RedNationRising|||||@RedNationRising tại sao chúng ta không ngạc nhiên! Nhưng tất cả mọi người đều hô hào, Đó không phải là Chủ nghĩa khủng bố! Tất nhiên là như vậy!|||||@RedNationRising Tôi đã thích tweet của bạn và đăng nó trên trang web của tôi. Bạn có thể xem tại đây ... http://t.co/nJwwp2XUnN|||||@RedNationRising Tôi thích bằng chứng hơn một chút so với bài viết này cung cấp! Suy đoán vào thời điểm này.|||||@terrisanislo thực hiện một số nghiên cứu.|||||@RedNationRising Làm việc ngay bây giờ!|||||@RedNationRising Không có gì trên AP và bài đăng cuối cùng của họ là lúc 08:43. Không có gì trên Reuters, hoặc Người gọi hàng ngày.|||||Chúng ta cần biết sự thật, bất kể đó là gì. Anh ta là một kẻ giết người hàng loạt, bất chấp. @terrisanislo @RedNationRising|||||@emaleroland @RedNationRising http://t.co/abBnbwk5Em|||||@emaleroland @RedNationRising Tất nhiên chúng ta cần sự thật. Nhưng tôi thích chờ đợi những sự thật cụ thể, chứ không phải những suy đoán vu vơ từ một số người ngồi quây|||||@emaleroland @RedNationRising ... Tất cả suy đoán vào thời điểm này. Bản dịch của Pi News nói một số bài đăng trên FB. Không đáng tin cậy. Tôi sẽ đợi.|||||Chúng tôi biết một số điều từ máy ghi âm có nghĩa là nó đã được cố ý. Đó là về nó ngay bây giờ. @terrisanislo @RedNationRising|||||Người Hồi giáo @emaleroland đang ca ngợi người phi công đã chết vì nhà tiên tri @terrisanislo|||||Làm thế nào để chúng ta biết điều đó không? @RedNationRising @terrisanislo|||||Liên kết @RedNationRising @emaleroland?|||||@RedNationRising @emaleroland Máy ghi âm theo tất cả các báo cáo, không có gì trên đó ngoài tiếng thở của phi công, tiếng gõ ..|||||@RedNationRising @emaleroland .. và cuối cùng là tiếng la hét của hành khách. Một lần nữa, liên kết?|||||@RedNationRising @emaleroland Tính cố ý đang được xác định từ báo cáo của các chuyên gia về cách thiết lập các biện pháp kiểm soát, không phải từ DVR.|||||@RedNationRising @emaleroland Không phải là tranh luận, nhưng tại sao lại đăng lại một cái gì đó không đáng tin cậy?|||||@RedNationRising @emaleroland Đồ khốn kiếp. Họ có một bộ phận truyền thông xã hội tuyệt vời trên khắp mọi nẻo đường. Tôi không bị lắc lư.|||||@RedNationRising và bài báo này được cho là trích dẫn The Daily Mail .... trang web của họ không có gì về việc chuyển đổi sang islam.|||||@RedNationRising - bạn hiểu rồi!|||||“@RedNationRising: Đồng phi công lái chiếc Airbus của Germanwings đã cải đạo sang đạo Hồi - http://t.co/hCM3n3qnmo #RedNationRising” #avgeek|||||@RedNationRising Không quan trọng tôn giáo / ở đâu / tại sao một người thẳng tay giết người vô tội lại là kẻ khủng bố|||||@RedNationRising Cần phải kiểm tra điều này- # JADEHELM15 BÀI TẬP “BỎ LỠ”.|||||@Capt_ST @RedNationRising http://t.co/egcctxrz5z|||||@ JESUSR3IgNS @RedNationRising Even Stars and Strips đang giải quyết vấn đề này theo cách "không phải lo lắng" ...
